Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Delivery_Days
ID-2021-DJ136307-41793,21/06/03,9/06/21,Standard Class,DJ-136307,Doug Jacobs,Consumer,Forster,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",575,5,0.1,-25,44,Medium,6
IN-2021-AS106307-41816,21/06/26,30/06/21,Standard Class,AS-106307,Ann Steele,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-5994,Technology,Copiers,"Sharp Fax and Copier, Digital",302,2,0.1,121,44,High,4
IN-2021-AG103907-41969,21/11/26,30/11/21,Standard Class,AG-103907,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-6248,Office Supplies,Storage,"Tenex File Cart, Single Width",536,4,0,64,44,High,4
IN-2021-SB201707-41999,21/12/26,26/12/21,Same Day,SB-201707,Sarah Bern,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5220,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",367,9,0.1,73,43,High,0
IN-2021-KD164957-41901,21/09/19,19/09/21,Same Day,KD-164957,Keith Dawkins,Corporate,Gawler,South Australia,Australia,Oceania,Asia Pacific,OFF-EN-4441,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",191,4,0,28,43,High,0
IN-2021-RB195707-41784,21/05/25,27/05/21,Second Class,RB-195707,Rob Beeghly,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-2900,Office Supplies,Binders,"Acco Binding Machine, Durable",141,3,0.1,50,43,Critical,2
IN-2021-TS213407-41866,21/08/15,18/08/21,First Class,TS-213407,Toby Swindell,Consumer,Cessnock,New South Wales,Australia,Oceania,Asia Pacific,TEC-PH-5248,Technology,Phones,"Motorola Audio Dock, VoIP",346,2,0,97,43,High,3
ID-2021-RH194957-41803,21/06/13,19/06/21,Standard Class,RH-194957,Rick Hansen,Consumer,Sunbury,Victoria,Australia,Oceania,Asia Pacific,OFF-EN-3097,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",399,14,0.4,-173,42,Medium,6
ID-2021-LT171107-41843,21/07/23,25/07/21,Second Class,LT-171107,Liz Thompson,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-3801,Technology,Phones,"Cisco Signal Booster, Full Size",413,3,0.1,0,42,Medium,2
IN-2021-MD173507-41872,21/08/21,26/08/21,Standard Class,MD-173507,Maribeth Dona,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,TEC-AC-4180,Technology,Accessories,"Enermax Numeric Keypad, USB",363,11,0.4,-170,42,High,5
ID-2021-AB101657-41935,21/10/23,25/10/21,Second Class,AB-101657,Alan Barnes,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,TEC-PH-3784,Technology,Phones,"Cisco Audio Dock, Cordless",332,3,0.4,-221,41,Critical,2
IN-2021-AG103907-41969,21/11/26,30/11/21,Standard Class,AG-103907,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-PH-5843,Technology,Phones,"Samsung Speaker Phone, Cordless",504,4,0,201,41,High,4
IN-2021-BW1120092-41780,21/05/21,26/05/21,Standard Class,BW-1120092,Ben Wallace,Consumer,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,TEC-PH-3133,Technology,Phones,"Apple Headset, Full Size",447,6,0,174,41,Medium,5
IN-2021-JR162107-41675,21/02/05,7/02/21,Second Class,JR-162107,Justin Ritter,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-5697,Office Supplies,Storage,"Rogers Folders, Wire Frame",133,5,0.1,-6,41,Critical,2
IN-2021-TG213107-41861,21/08/10,14/08/21,Standard Class,TG-213107,Toby Gnade,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-BI-3713,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",218,8,0.1,72,41,High,4
IN-2021-SH199757-41776,21/05/17,20/05/21,First Class,SH-199757,Sally Hughsby,Corporate,Rockhampton,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4979,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",190,8,0.1,46,41,High,3
IN-2021-JP1613592-41797,21/06/07,12/06/21,Standard Class,JP-1613592,Julie Prescott,Home Office,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,TEC-AC-5203,Technology,Accessories,"Memorex Memory Card, Bluetooth",409,4,0,188,41,Medium,5
IN-2021-GA145157-41830,21/07/10,14/07/21,Standard Class,GA-145157,George Ashbrook,Consumer,Ballarat,Victoria,Australia,Oceania,Asia Pacific,OFF-PA-4002,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",333,14,0.1,81,41,High,4
IN-2021-AH104657-41773,21/05/14,19/05/21,Standard Class,AH-104657,Amy Hunt,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5794,Furniture,Chairs,"SAFCO Rocking Chair, Black",476,4,0.1,-31,41,Medium,5
IN-2021-RO197807-41800,21/06/10,12/06/21,First Class,RO-197807,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4095,Office Supplies,Storage,"Eldon Shelving, Industrial",308,7,0.1,17,41,Medium,2
IN-2021-JG158057-41705,21/03/07,11/03/21,Standard Class,JG-158057,John Grady,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-3387,Technology,Accessories,"Belkin Keyboard, USB",454,6,0.1,136,40,Medium,4
IN-2021-SF2006592-41658,21/01/19,22/01/21,Second Class,SF-2006592,Sandra Flanagan,Consumer,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,TEC-AC-5220,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",272,6,0,76,40,High,3
ID-2021-SA208307-41669,21/01/30,5/02/21,Standard Class,SA-208307,Sue Ann Reed,Consumer,Ballarat,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-6007,Technology,Copiers,"Sharp Personal Copier, High-Speed",531,5,0.1,-53,40,Medium,6
IN-2021-RF197357-41709,21/03/11,15/03/21,Standard Class,RF-197357,Roland Fjeld,Consumer,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-SU-6163,Office Supplies,Supplies,"Stiletto Box Cutter, Steel",190,6,0.1,25,39,High,4
IN-2021-NK184907-41719,21/03/21,25/03/21,Standard Class,NK-184907,Neil Knudson,Home Office,Mildura,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4257,Office Supplies,Storage,"Fellowes File Cart, Blue",865,7,0.1,345,39,High,4
IN-2021-KW165707-41887,21/09/05,11/09/21,Standard Class,KW-165707,Kelly Williams,Consumer,Orange,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-3893,Furniture,Bookcases,"Dania Corner Shelving, Metal",875,8,0.1,311,39,Medium,6
IN-2021-LS172007-41921,21/10/09,12/10/21,Second Class,LS-172007,Luke Schmidt,Corporate,Port Macquarie,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-6004,Technology,Copiers,"Sharp Ink, Laser",248,2,0,4,39,Medium,3
IN-2021-PO188507-41830,21/07/10,12/07/21,First Class,PO-188507,Patrick O'Brill,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-4328,Office Supplies,Supplies,"Fiskars Trimmer, Steel",166,4,0,15,39,High,2
IN-2021-JF152957-41872,21/08/21,26/08/21,Standard Class,JF-152957,Jason Fortune-,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-AP-4737,Office Supplies,Appliances,"Hoover Refrigerator, Silver",948,2,0.1,421,38,Medium,5
ID-2021-JE157157-41944,21/11/01,5/11/21,Standard Class,JE-157157,Joe Elijah,Consumer,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5888,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",665,13,0.1,0,38,Medium,4
IN-2021-CK125957-41985,21/12/12,13/12/21,First Class,CK-125957,Clytie Kelty,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-3907,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",326,3,0.1,123,38,High,1
IN-2021-NS1864092-41816,21/06/26,3/07/21,Standard Class,NS-1864092,Noel Staavos,Corporate,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,OFF-BI-4816,Office Supplies,Binders,"Ibico Binding Machine, Durable",317,6,0,130,38,Low,7
ID-2021-GZ144707-41978,21/12/05,9/12/21,Standard Class,GZ-144707,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-3898,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",618,6,0.4,-31,37,Medium,4
IN-2021-TB211907-41906,21/09/24,30/09/21,Standard Class,TB-211907,Thomas Brumley,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-4858,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",1081,7,0.1,-72,37,Medium,6
IN-2021-EM139607-41895,21/09/13,18/09/21,Standard Class,EM-139607,Eric Murdock,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,FUR-FU-6269,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",326,7,0.1,94,37,High,5
ID-2021-BK112607-41787,21/05/28,30/05/21,Second Class,BK-112607,Berenike Kampe,Consumer,Hobart,Tasmania,Australia,Oceania,Asia Pacific,TEC-AC-5123,Technology,Accessories,"Logitech Memory Card, Programmable",377,6,0.4,12,37,High,2
IN-2021-AO108107-41721,21/03/23,27/03/21,Standard Class,AO-108107,Anthony O'Donnell,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-4530,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",424,1,0.1,103,37,High,4
IN-2021-DP131657-41780,21/05/21,23/05/21,Second Class,DP-131657,David Philippe,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-4524,Furniture,Chairs,"Harbour Creations Chairmat, Red",144,2,0,67,37,Critical,2
ID-2021-RD199307-41809,21/06/19,24/06/21,Standard Class,RD-199307,Russell D'Ascenzo,Consumer,Sunbury,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-5336,Technology,Phones,"Nokia Audio Dock, Full Size",403,4,0.4,-60,36,High,5
IN-2021-BM116507-41884,21/09/02,6/09/21,Standard Class,BM-116507,Brian Moss,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-AP-4505,Office Supplies,Appliances,"Hamilton Beach Stove, Black",487,1,0.1,59,36,Medium,4
IN-2021-EB139307-41914,21/10/02,5/10/21,Second Class,EB-139307,Eric Barreto,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-4925,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",200,10,0,96,36,High,3
IN-2021-NG184307-41816,21/06/26,28/06/21,First Class,NG-184307,Nathan Gelder,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5366,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",218,5,0.1,79,36,High,2
ID-2021-BM111407-41902,21/09/20,25/09/21,Standard Class,BM-111407,Becky Martin,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-BO-4863,Furniture,Bookcases,"Ikea Library with Doors, Traditional",654,2,0.1,-50,36,Medium,5
IN-2021-RD197207-41999,21/12/26,30/12/21,Standard Class,RD-197207,Roger Demir,Consumer,Lismore,New South Wales,Australia,Oceania,Asia Pacific,TEC-MA-5021,Technology,Machines,"Konica Receipt Printer, Wireless",330,3,0.1,-7,36,Medium,4
ID-2021-DF131357-41903,21/09/21,26/09/21,Standard Class,DF-131357,David Flashing,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-5991,Technology,Copiers,"Sharp Copy Machine, High-Speed",646,3,0.1,-71,35,Medium,5
ID-2021-SV209357-41903,21/09/21,26/09/21,Second Class,SV-209357,Susan Vittorini,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-AP-3867,Office Supplies,Appliances,"Cuisinart Microwave, White",248,1,0.1,-19,35,High,5
IN-2021-BM1178592-41963,21/11/20,20/11/21,Same Day,BM-1178592,Bryan Mills,Consumer,Tauranga,Bay of Plenty,New Zealand,Oceania,Asia Pacific,OFF-ST-6283,Office Supplies,Storage,"Tenex Trays, Single Width",108,2,0,45,35,Critical,0
IN-2021-SJ205007-41830,21/07/10,14/07/21,Second Class,SJ-205007,Shirley Jackson,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-6066,Office Supplies,Storage,"Smead Trays, Industrial",352,8,0.1,23,34,Medium,4
ID-2021-OT187307-41952,21/11/09,12/11/21,First Class,OT-187307,Olvera Toch,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-5133,Technology,Accessories,"Logitech Numeric Keypad, USB",251,6,0.1,111,34,Medium,3
IN-2021-TG213107-41767,21/05/08,12/05/21,Standard Class,TG-213107,Toby Gnade,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-CH-5796,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",274,2,0,63,34,High,4
IN-2021-BG110357-41735,21/04/06,10/04/21,Second Class,BG-110357,Barry Gonzalez,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-4076,Furniture,Furnishings,"Eldon Light Bulb, Durable",120,6,0.1,46,33,High,4
IN-2021-SH199757-41776,21/05/17,20/05/21,First Class,SH-199757,Sally Hughsby,Corporate,Rockhampton,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5272,Technology,Phones,"Motorola Speaker Phone, VoIP",350,3,0.1,31,33,High,3
IN-2021-GA1472592-41699,21/03/01,7/03/21,Standard Class,GA-1472592,Guy Armstrong,Consumer,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-TA-3439,Furniture,Tables,"Bevis Wood Table, Adjustable Height",642,2,0.4,10,33,Low,6
ID-2021-ML177557-41775,21/05/16,20/05/21,Second Class,ML-177557,Max Ludwig,Home Office,Maryborough,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3696,Technology,Copiers,"Canon Ink, High-Speed",392,3,0.1,-39,33,High,4
IN-2021-LC169307-42001,21/12/28,30/12/21,Second Class,LC-169307,Linda Cazamias,Corporate,Launceston,Tasmania,Australia,Oceania,Asia Pacific,FUR-CH-4518,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",230,4,0.1,71,33,Critical,2
ID-2021-EB141707-41842,21/07/22,26/07/21,Standard Class,EB-141707,Evan Bailliet,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-6006,Technology,Copiers,"Sharp Personal Copier, Digital",430,4,0.1,-33,33,Medium,4
IN-2021-BF110807-41976,21/12/03,6/12/21,Second Class,BF-110807,Bart Folk,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-AC-4157,Technology,Accessories,"Enermax Keyboard, Programmable",229,3,0.1,50,32,Critical,3
IN-2021-BF112157-41866,21/08/15,21/08/21,Standard Class,BF-112157,Benjamin Farhat,Home Office,Perth,Western Australia,Australia,Oceania,Asia Pacific,FUR-BO-3906,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",446,4,0.1,143,32,Medium,6
ID-2021-GZ144707-41978,21/12/05,9/12/21,Standard Class,GZ-144707,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,Asia Pacific,FUR-TA-5062,Furniture,Tables,"Lesro Round Table, Adjustable Height",545,2,0.4,-145,32,Medium,4
ID-2021-RB193607-41647,21/01/08,12/01/21,Standard Class,RB-193607,Raymond Buch,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-MA-5538,Technology,Machines,"Panasonic Calculator, Durable",226,5,0.1,-22,32,High,4
IN-2021-KB162407-41902,21/09/20,24/09/21,Standard Class,KB-162407,Karen Bern,Corporate,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,TEC-PH-5342,Technology,Phones,"Nokia Headset, with Caller ID",263,4,0.1,75,32,High,4
IN-2021-TB215207-41766,21/05/07,12/05/21,Standard Class,TB-215207,Tracy Blumstein,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-5918,Office Supplies,Art,"Sanford Markers, Easy-Erase",254,12,0.1,76,32,High,5
IN-2021-BW111107-41902,21/09/20,22/09/21,Second Class,BW-111107,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4283,Office Supplies,Storage,"Fellowes Shelving, Industrial",209,4,0.1,11,31,Critical,2
IN-2021-CC121457-41933,21/10/21,27/10/21,Standard Class,CC-121457,Charles Crestani,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-6281,Office Supplies,Storage,"Tenex Trays, Blue",341,7,0.1,129,31,Medium,6
IN-2021-JF152957-41872,21/08/21,26/08/21,Standard Class,JF-152957,Jason Fortune-,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5396,Furniture,Chairs,"Novimex Rocking Chair, Red",354,3,0.1,-7,31,Medium,5
IN-2021-HG149657-41864,21/08/13,19/08/21,Standard Class,HG-149657,Henry Goldwyn,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,FUR-CH-4681,Furniture,Chairs,"Hon Rocking Chair, Adjustable",598,5,0.1,106,31,Medium,6
ID-2021-LC168707-41744,21/04/15,21/04/21,Standard Class,LC-168707,Lena Cacioppo,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-2882,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",199,7,0.1,-20,31,Low,6
ID-2021-SC206957-41978,21/12/05,10/12/21,Standard Class,SC-206957,Steve Chapman,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,FUR-TA-5067,Furniture,Tables,"Lesro Training Table, Adjustable Height",379,2,0.3,-119,31,Medium,5
ID-2021-LT171107-41843,21/07/23,25/07/21,Second Class,LT-171107,Liz Thompson,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-3392,Technology,Accessories,"Belkin Mouse, Bluetooth",293,8,0.1,12,30,Medium,2
IN-2021-CM123857-41976,21/12/03,7/12/21,Standard Class,CM-123857,Christopher Martinez,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-3601,Technology,Copiers,"Brother Ink, High-Speed",392,3,0.1,148,30,Medium,4
IN-2021-EA140357-41807,21/06/17,20/06/21,Second Class,EA-140357,Erin Ashbrook,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5413,Furniture,Chairs,"Novimex Swivel Stool, Red",296,2,0.1,49,30,High,3
ID-2021-DK133757-41888,21/09/06,6/09/21,Same Day,DK-133757,Dennis Kane,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5341,Technology,Phones,"Nokia Headset, VoIP",197,3,0.1,13,30,High,0
IN-2021-NM185207-41934,21/10/22,25/10/21,Second Class,NM-185207,Neoma Murray,Consumer,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-6108,Office Supplies,Art,"Stanley Canvas, Water Color",189,4,0.1,50,30,High,3
ID-2021-PH187907-41969,21/11/26,30/11/21,Standard Class,PH-187907,Patricia Hirasaki,Home Office,Caloundra,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-4165,Technology,Accessories,"Enermax Memory Card, Programmable",417,4,0.1,134,30,Medium,4
IN-2021-JK161207-41961,21/11/18,23/11/21,Standard Class,JK-161207,Julie Kriz,Home Office,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-4519,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",266,5,0.1,115,30,Medium,5
IN-2021-BW111107-41902,21/09/20,22/09/21,Second Class,BW-111107,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-3654,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",87,5,0.1,-8,29,Critical,2
IN-2021-TC215357-41958,21/11/15,18/11/21,Second Class,TC-215357,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,Oceania,Asia Pacific,OFF-EN-4916,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50",148,4,0,5,29,High,3
IN-2021-CC125507-41963,21/11/20,25/11/21,Standard Class,CC-125507,Clay Cheatham,Consumer,Armidale,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-5728,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",395,4,0.1,175,29,Medium,5
IN-2021-JH1591092-41959,21/11/16,18/11/21,Second Class,JH-1591092,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,FUR-FU-3034,Furniture,Furnishings,"Advantus Frame, Durable",216,2,0,45,29,High,2
IN-2021-TH211157-41655,21/01/16,21/01/21,Standard Class,TH-211157,Thea Hudgings,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-2899,Office Supplies,Binders,"Acco Binding Machine, Clear",181,4,0.1,50,29,High,5
ID-2021-CK122057-41915,21/10/03,3/10/21,Same Day,CK-122057,Chloris Kastensmidt,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-5746,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",205,2,0.4,-85,28,Medium,0
IN-2021-CR126257-41928,21/10/16,18/10/21,First Class,CR-126257,Corey Roper,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-FU-3932,Furniture,Furnishings,"Deflect-O Door Stop, Black",158,6,0.4,-39,28,High,2
ID-2021-LD170057-41772,21/05/13,18/05/21,Standard Class,LD-170057,Lisa DeCherney,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-CH-5752,Furniture,Chairs,"SAFCO Bag Chairs, Red",266,9,0.4,-80,28,Medium,5
ID-2021-ML177557-41775,21/05/16,20/05/21,Second Class,ML-177557,Max Ludwig,Home Office,Maryborough,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-4152,Technology,Accessories,"Enermax Flash Drive, Erganomic",212,6,0.1,75,28,High,4
IN-2021-RP192707-42001,21/12/28,31/12/21,Second Class,RP-192707,Rachel Payne,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-BI-3188,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",125,5,0.1,27,28,Critical,3
ID-2021-CD122807-41646,21/01/07,13/01/21,Standard Class,CD-122807,Christina DeMoss,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5808,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",765,5,0.1,8,28,Medium,6
ID-2021-GM1444092-41996,21/12/23,26/12/21,Second Class,GM-1444092,Gary McGarr,Consumer,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-FU-6268,Furniture,Furnishings,"Tenex Photo Frame, Black",124,4,0.4,-4,28,Critical,3
ID-2021-JF155657-41899,21/09/17,17/09/21,Same Day,JF-155657,Jill Fjeld,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-3133,Technology,Phones,"Apple Headset, Full Size",201,3,0.1,64,28,Medium,0
ID-2021-BV1124599-41943,21/10/31,5/11/21,Standard Class,BV-1124599,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,Oceania,Asia Pacific,FUR-CH-5371,Furniture,Chairs,"Novimex Chairmat, Black",301,7,0.2,86,28,High,5
IN-2021-MP179657-41783,21/05/24,30/05/21,Standard Class,MP-179657,Michael Paige,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,FUR-CH-5395,Furniture,Chairs,"Novimex Rocking Chair, Black",348,3,0.1,23,28,Medium,6
IN-2021-JL158357-41774,21/05/15,18/05/21,Second Class,JL-158357,John Lee,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,FUR-FU-4101,Furniture,Furnishings,"Eldon Stacking Tray, Black",132,7,0.4,6,27,Critical,3
